id,city,route_type,hour,day_of_week,is_weekend,day_of_month,rainfall_mm,fuel_price_index,population_density_index,avg_income_index,previous_hour_demand,random_index_1,random_index_2,noise_factor,peak
3560,Dar,market,23,6,1,4,4.764434585715083,1.2000147057184065,0.8442308222764292,0.5691013966589863,42.16075773124088,-0.5003665843713873,21.683891543065148,B,1
3561,Arusha,business,20,0,0,10,5.792712477230514,0.9945815065644185,0.9337576889807884,0.6578710218772112,118.67520113463506,-0.19896556643885563,96.2798999051064,C,1
3562,Arusha,mixed,8,2,0,10,3.298181060706507,1.0108450436480798,0.5550653769998557,0.36049799041761343,51.128136186650444,1.1103872763087794,15.037667131038013,A,1
3563,Mbeya,business,17,3,0,5,7.064800005709429,1.0291577166293007,0.4326071659278946,0.38225352636800947,103.85505394349295,1.2994647019374903,46.21885651704658,D,0
3564,Dar,mixed,14,4,0,24,5.742933050014663,0.9649960671588058,0.7163554301710251,0.8782341933987377,94.61831125691108,-0.16829919160245246,13.721756713666434,B,0
3565,Dar,residential,0,5,1,13,15.473889610448687,0.7660218542079924,0.440188755606889,0.8994858414601825,26.351523729229747,0.8196817177101687,20.501277887948856,D,0
3566,Arusha,residential,5,3,0,11,10.586733499306971,1.000463110525189,0.8971052360556648,0.4182248353245182,108.4316008731641,0.8344156518405306,21.669481653859503,C,0
3567,Mbeya,business,23,0,0,3,0.0,1.0686799620468914,0.4427113164624805,0.9721302109356511,99.11217703373094,-0.7910132135916936,95.0984820111659,B,0
3568,Mbeya,mixed,4,1,0,6,5.031291850704452,1.0726620822341124,0.9402234015725017,0.4546834303686942,106.61764015406867,-2.324390639711623,10.35052314186905,C,0
3569,Dar,residential,4,5,1,14,12.27611108709176,0.8689780912030787,0.9526552441289202,0.8233552785724185,65.2827803960858,1.144671891462153,99.59285705532426,D,1
3570,Dar,residential,19,1,0,9,11.67501018127195,1.0953378024155485,0.8551612309136594,0.33840528947927584,87.33947415301921,-0.11694662468535283,94.56044253384063,B,1
3571,Dar,business,19,2,0,13,33.616694430857365,1.0734259231424388,0.5638165841778527,0.8885303115929011,47.193385991240525,-0.5804572536020262,0.8090443048970997,C,1
3572,Dodoma,residential,9,3,0,24,15.638083156887616,1.0125867314977168,0.7077922230591125,0.459997966554886,77.28739026185467,0.03526538634782172,15.564517480596262,D,0
3573,Mwanza,mixed,9,4,0,28,11.635532208673936,0.972510362119788,0.5171965806178627,0.37855545719589495,102.38282286598586,-1.109336332221177,34.63562722714204,D,1
3574,Mwanza,residential,6,0,0,5,0.16209190264870976,1.27575347924161,0.9251491340605515,0.6891801611514696,33.732284253906734,-0.4812822223818036,88.46490973976132,C,1
3575,Dar,business,8,4,0,5,11.026608672467214,0.9362007666346608,0.5223400451194193,0.7235461394630684,80.82200655812335,-0.7876842353666503,43.672717308071476,A,1
3576,Dar,market,1,5,1,29,0.0,1.122072152244411,0.5252293752083532,0.8963600021531506,22.301659135453203,1.6287302412863396,19.791754579503674,C,1
3577,Arusha,mixed,15,3,0,14,1.696653576366188,0.9581125320372359,0.7132402665509977,0.5939878256515398,96.16867129707465,-0.2644179112871038,51.05868059956411,A,0
3578,Dodoma,business,12,0,0,24,20.668693488472464,0.9952178308030032,0.39709478359337286,0.5105229343814828,115.02463740155243,0.20364574699238272,92.64313649351259,C,0
3579,Arusha,residential,9,5,1,18,13.699855586197069,0.9573539971583378,0.9194156754049339,0.9977649593617686,43.9112821344569,-1.3001502758922951,30.572933063555453,B,0
3580,Dodoma,business,3,5,1,18,2.8308969076953296,1.1487612954504374,0.7303018475016422,0.6983607335767021,49.459651741737005,-0.07034616186852995,45.81894943125421,D,0
3581,Mwanza,business,16,2,0,22,3.9495461850612044,1.206500042320604,0.6726946780680072,0.8496251422461394,71.44552652557371,-0.6752194975317383,82.75687695768455,D,1
3582,Dar,market,2,3,0,30,9.26937240181847,0.8517960428013416,0.580089215171855,0.9822802516907481,102.46784347559381,-0.5345485150959229,37.971183556922014,B,0
3583,Dodoma,residential,8,0,0,21,1.9279547317987582,1.086167504449268,0.30628486897969487,0.5250031972982665,96.86660560129889,-1.9858485335431153,78.88873283456383,B,1
3584,Mbeya,residential,21,1,0,20,12.71786818103958,0.833846593009934,0.9587126536565276,0.7758531260927773,65.65887862818485,-2.9010706290439163,77.84432746887019,B,1
3585,Arusha,market,6,4,0,22,7.327214592465536,0.8041923311950339,0.6887269186590014,0.7983499059805476,24.000681357380298,-0.7782486555971312,86.19718941819796,A,1
3586,Dodoma,residential,6,3,0,1,2.3687614060407753,0.9418144957133832,0.39469319175776274,0.5760933845693812,102.64062847802323,0.5177116331215204,45.629231587839804,B,0
3587,Dar,market,21,4,0,27,6.2568065592135245,0.8948134709599688,0.41970244076456953,0.3784587420818552,88.05038836929093,-0.16950522473922205,55.66444773987268,C,1
3588,Arusha,mixed,11,5,1,18,11.75958038683131,0.9635960689950772,0.9869086732495476,0.6088263578233692,31.565462238615332,0.7388856389348731,76.56293233752828,C,1
3589,Mwanza,residential,1,3,0,22,23.61308255148817,1.0385315941335,0.3812473930592402,0.9917538798185384,69.0033629562825,1.581755115730373,99.55690796673157,B,0
3590,Dodoma,mixed,20,4,0,26,6.197824427910035,1.0859940446133542,0.8273249012981441,0.833910598391747,42.79107172266149,0.802050798745937,15.380970248291403,C,1
3591,Dodoma,market,21,2,0,19,4.577749634220503,0.9232837905426893,0.7852102908620592,0.9971636816142164,84.47315938227881,-1.5585982966996732,9.046554050257127,A,1
3592,Mbeya,residential,4,6,1,3,18.95271098236857,1.0036138476810021,0.6458350608162258,0.6236660425012822,50.967718013612355,0.512228654765381,17.234446381666434,A,0
3593,Mwanza,business,8,2,0,15,23.863227516590374,1.0516990789614757,0.8223826074584404,0.3251141074659858,115.75134874453062,2.014875246746856,12.156196869174341,D,1
3594,Dodoma,business,8,1,0,6,21.838255730291213,1.0695666463383917,0.9846491958728747,0.43610882398260015,70.43819608185302,-0.6403277575038079,11.143889887552117,A,1
3595,Dar,residential,22,2,0,7,9.236879322513857,0.8901649820765675,0.3167576266023421,0.40626979199701624,108.30779609176726,-0.5881051480036826,77.38503035940957,B,1
3596,Dar,mixed,19,0,0,11,9.312504294160158,0.8886540005608324,0.6767642632150337,0.737201658907846,65.58921633363354,0.46535381122381475,66.14472488754824,D,1
3597,Dar,market,10,4,0,31,4.109896598789808,0.7490814739027105,0.8696657319195518,0.9237252470339878,79.05866060471837,1.0786637160112869,46.628588900197784,C,1
3598,Dar,residential,23,3,0,2,0.0,0.8661948723742587,0.446645466766357,0.9324014566352454,108.5340950847468,-1.6818295669796135,71.64653773959645,C,0
3599,Dodoma,business,23,1,0,4,0.0,0.9184823796339934,0.8028549532400064,0.41486272108785804,91.75558856577388,-1.13125953712907,59.4480096346186,A,0
3600,Mwanza,business,13,3,0,4,8.252383428795172,1.1665632802717836,0.9291831521764424,0.5493386690953059,90.47488322642134,-0.4572834107107771,9.273114720716924,D,0
3601,Mbeya,business,7,3,0,17,6.776149115066975,0.9194456938442215,0.3648767161604571,0.5091398152229641,29.629601201627203,-0.43168893937298713,55.271916652349816,A,1
3602,Mbeya,business,3,2,0,27,13.642740164035093,0.8479662597799964,0.3050571252861695,0.9894909485949643,43.03896105214764,-0.8777086741876506,39.61513757431375,B,1
3603,Arusha,market,0,1,0,21,16.653510914770976,0.8023192087370092,0.5798506395373086,0.33907730557337257,91.79811032462091,0.12733560102354974,91.39914413211014,B,0
3604,Mwanza,business,16,4,0,1,15.663604993789052,0.9484202432375508,0.4801336040974431,0.40908918658290305,93.25308946541129,-2.492494400210914,75.0968966339995,B,1
3605,Dodoma,mixed,7,5,1,20,6.629056397672808,1.0921472928506788,0.6463147851815191,0.9407063603040826,30.18264809383548,-0.4239139963086594,88.5784852352689,D,0
3606,Dar,mixed,15,6,1,14,4.553698205364753,1.1663535054538379,0.9552003873143409,0.8125717180060814,69.43532753411665,1.357732424392248,68.30824700903476,B,0
3607,Dar,mixed,22,3,0,13,0.0,1.0406142264416354,0.5521050819708113,0.7357381880481723,30.11600635049158,0.8106662340401183,78.12172004230678,B,0
3608,Arusha,market,19,4,0,19,2.2437459396399992,0.8698589382762578,0.5267923255635379,0.4402067960673589,63.450338202862405,0.7808237382213008,33.97516286958113,D,1
3609,Arusha,business,5,3,0,7,8.630808891848032,0.9749592962971656,0.6645318427201337,0.7656839152996395,36.563673796853635,-0.201826465736009,86.50286839296575,D,0
3610,Dodoma,mixed,14,0,0,16,14.08785623691403,1.030260713827824,0.950120922934149,0.6117011110427054,48.282130675125806,-0.8248016636378455,86.62674576752957,C,0
3611,Mwanza,residential,2,3,0,9,19.211680029703583,1.0421967123136409,0.5580021949719298,0.46769230800432376,96.79904683224461,0.3076188396474931,54.98984459741876,C,0
3612,Mbeya,mixed,2,1,0,17,12.291970326471516,1.001001534003679,0.5050488017781559,0.7323195266129607,89.39836640699471,-1.7022240610950148,85.42096090867422,D,1
3613,Arusha,residential,3,2,0,8,16.494142728266212,0.8827712429849213,0.3643267556871134,0.6615505642399638,35.012795261194576,-0.4145049424663194,72.73065425127446,D,0
3614,Dar,residential,10,0,0,14,0.0,0.9977439883724074,0.9131313485125825,0.9525674934457966,59.99958816428478,0.7019491717394459,68.24419246266451,C,1
3615,Arusha,market,14,3,0,8,6.554971185678926,1.0718677405929167,0.9606231355604755,0.4529698203435241,42.88329455817734,0.9236052494279954,0.7463019032974194,A,0
3616,Dar,business,15,4,0,4,3.8606319331059185,0.9717748396565674,0.3172304551849279,0.4836929819889425,30.668403490895308,-0.3468102089366077,76.96820347037485,A,0
3617,Dar,market,17,5,1,16,8.255208572053272,1.0297580320189712,0.8328436196633717,0.45120695358794216,111.26496129348101,0.6505528718428084,16.10673309128048,D,1
3618,Dar,market,4,4,0,23,21.24836051168046,0.9315459750319277,0.9079731033357776,0.6780888483401573,103.9932422701496,-1.0927499592277812,58.27175204032217,A,1
3619,Mwanza,residential,18,3,0,13,8.935767035981312,0.8156948973534722,0.7205864843712593,0.5998148859376378,50.6665587609927,0.04512983998831258,18.24986141976148,D,1
3620,Dodoma,residential,2,4,0,11,3.6963923471795583,0.9972441293919453,0.4158098743576151,0.925033250885539,80.28158220051297,0.8772985198697556,33.06531475584749,D,1
3621,Arusha,market,14,3,0,14,14.4239731199395,0.7698265507209837,0.5562050321875949,0.6212417758686848,51.82289521326655,-1.003969506996826,6.3565979524695,A,0
3622,Dar,business,5,4,0,4,5.333369955384241,0.9980597085523528,0.30806025247294755,0.7326508151958528,28.847931864856374,0.10441319869190054,67.55036423379481,B,0
3623,Mwanza,residential,15,5,1,9,2.301163609093395,1.0640247809954049,0.9008381704628958,0.7967391811349009,49.048245071539945,-0.2947721566366804,68.97333625746018,C,0
3624,Dodoma,business,13,1,0,31,20.18708122422595,1.0913138198263976,0.9243434609613623,0.9778006560646169,65.83835127147054,0.6410332479384868,74.57352440930346,D,1
3625,Mbeya,market,11,2,0,22,0.6065955032068189,0.7681339403563019,0.9779845671704273,0.9584189632771658,115.28319968261196,0.03257987479398445,72.85695957189921,C,1
3626,Mbeya,market,13,2,0,26,11.190000697473247,1.0124433696047361,0.7922647704705597,0.5054870142749173,39.069389865445274,2.068547583922264,11.169966546236598,B,0
3627,Mbeya,business,18,0,0,4,8.313669459321535,0.8491109138433393,0.7787795503035186,0.8381588814739827,38.71675702191817,1.3594269176869034,78.71598402865702,D,0
3628,Mwanza,business,22,3,0,16,20.204673213318387,0.9489720626892856,0.7781641641462311,0.5371262937331431,119.35733094001807,1.1485458050422512,22.2807430072004,B,1
3629,Arusha,mixed,1,6,1,16,1.0260979147414737,1.088164416422401,0.6506517999393309,0.3414093936512366,39.4169267387849,-0.4252398360212769,76.79909763056204,B,1
3630,Mwanza,business,16,2,0,8,15.607442813538198,1.0676182882034158,0.8023226992874588,0.4492286568309165,74.3469312871185,0.7335238754927038,22.96475666744733,C,1
3631,Dar,residential,18,6,1,21,16.50693991546377,1.1101177444435633,0.9008082849114902,0.43304046312982547,55.08951033199501,-0.550084676428251,37.435832986854365,C,1
3632,Mbeya,mixed,1,5,1,4,4.537635131990026,1.1118603577400892,0.9518712876018951,0.7320030267003657,63.628389116816294,0.8965041830082391,45.802186936729086,B,0
3633,Arusha,business,1,1,0,7,9.242391056949465,0.9316345496330025,0.7851194213811578,0.4545476663376369,90.18815867617644,0.06233576226114031,77.01262009980901,C,1
3634,Dodoma,residential,13,6,1,5,0.0,0.8742262016602473,0.49518278579193664,0.46121670396041237,94.89557144473902,-0.9071442050203588,80.19792390755576,C,0
3635,Mbeya,residential,3,0,0,14,21.409477537485053,1.0198579901789202,0.5450737674105617,0.5827238968173328,103.8853823023788,-0.5466512479421987,34.03748706200561,B,1
3636,Arusha,market,9,5,1,6,13.776324780275152,1.0978032346501356,0.9292586473829607,0.49102062583574374,42.0630280629577,-0.10296069744469738,81.0396315693059,C,1
3637,Dodoma,business,11,3,0,7,30.79536078325805,1.0045153339089286,0.38171725400318435,0.8957171108683837,107.84103861254161,0.597081816318041,2.599300934325288,A,1
3638,Dodoma,mixed,22,5,1,6,5.308423326013106,0.978896497842625,0.503988203316483,0.8593040429530598,74.22586074761534,-0.7731230442989138,33.95137581038129,D,0
3639,Dar,market,20,1,0,29,7.334138094733703,0.9963418264828713,0.5836128821244377,0.7157676202472651,36.76237464243058,0.9563520471853093,34.654037087841516,D,1
3640,Mbeya,market,8,4,0,31,23.857534806999148,1.072213252371725,0.8831908508541919,0.8411910687367408,51.99819153252776,0.518241196519015,42.60013761472201,D,1
3641,Arusha,mixed,16,2,0,6,0.0,0.9407995123702365,0.5473855858116603,0.500775431585275,105.32437931669293,-1.0052580917948395,81.67384190851912,B,1
3642,Dar,market,7,1,0,9,12.337215430729525,1.181932556040447,0.8505624487183858,0.4071681762523692,83.81345926459039,-0.1702880548131213,47.65535817914388,D,1
3643,Dodoma,mixed,5,6,1,23,6.099236967129219,1.005166824910061,0.853820423310677,0.3500188673354651,83.68129856584287,-1.56109966624707,97.14570678762652,A,1
3644,Dar,market,2,4,0,31,0.0,0.9954790202911659,0.7202488855482163,0.46291737886330486,97.06309833689707,1.2451932885308923,50.02730308349489,D,1
3645,Mbeya,mixed,2,0,0,19,12.193213157038734,1.166275486276572,0.9543254768817648,0.6606925702154214,119.63574617147924,1.2976696364732616,53.70398430123202,D,1
3646,Arusha,residential,14,5,1,6,2.899276498427562,1.0691572268728349,0.9373358686755562,0.9298075933342644,49.360386294550445,-0.9957591501171553,14.370889840394408,D,1
3647,Mbeya,mixed,23,1,0,31,27.205338786282756,1.0237244447485483,0.8797352784360406,0.93008013749817,48.87316505602266,-0.88089438771263,10.087665686142467,C,1
3648,Dodoma,mixed,21,0,0,21,10.56730024812982,1.0120588011584344,0.33691652740235023,0.30570821612160076,98.7407925880408,-0.7597071785762792,87.204784997062,A,0
3649,Arusha,mixed,11,1,0,1,13.902030437282832,0.9270645558663294,0.9510619555628979,0.42378044249048846,31.931723371150504,-0.46972489263222583,77.13817267601132,A,1
3650,Mbeya,business,19,3,0,24,8.336550872764391,1.105622718698494,0.6185856440938264,0.38931642555589635,23.34329743538284,-0.06703912187845147,14.733052605377194,C,1
3651,Dar,market,21,4,0,29,0.0,1.0045026541734867,0.8397115533571085,0.8850493286698404,85.89220591206644,0.11579926652065708,15.638699843352411,A,1
3652,Dodoma,residential,10,2,0,31,10.763536622906582,1.1763626200200736,0.604872746137715,0.5195755805459354,80.69318305770238,-2.055546263197086,51.060466233980094,A,0
3653,Dar,residential,23,6,1,29,8.163366555422261,1.0892089187617144,0.7375562647938982,0.8500447190012101,119.23097766576689,-0.43772228055814694,74.95964837965371,D,1
3654,Mbeya,mixed,12,6,1,11,5.236888949874706,1.0193134392254186,0.32206172521240584,0.6370397896653937,98.58320720339476,-0.02653260945359942,2.628847347959895,B,0
3655,Mbeya,business,16,4,0,22,19.479608567896427,0.98533107936547,0.8993324419915627,0.371367957495237,98.03396941005174,-1.8917245961445388,49.96652741744029,C,1
3656,Dodoma,market,9,5,1,13,6.5765688600852945,1.087085517566928,0.61610351750873,0.31750231679862184,72.7604996832572,-0.17999895388003637,57.061795357497346,D,1
3657,Mbeya,residential,21,6,1,1,15.480876064846965,1.0437913539320234,0.6773586364822897,0.46037656752591705,98.63681693444087,1.1298624067696748,48.29418678765178,B,0
3658,Dar,mixed,0,5,1,19,0.5096718735141845,1.056389932168256,0.8561276557794304,0.9175437193509217,25.924726274824586,-0.6462984690799007,96.6191092200879,A,0
3659,Dodoma,business,23,1,0,16,0.0,0.8616111809994014,0.42294126442851776,0.906719299068949,46.19625441426562,-0.2982850228333367,90.97922905449106,A,1
3660,Dodoma,market,2,1,0,30,3.5324285621564773,1.0516087409973094,0.8183367595535191,0.3989300701391641,103.24936998735963,-1.5656636971576086,14.894706355591957,A,0
3661,Arusha,mixed,6,0,0,23,0.0,0.9496524381623506,0.6900082387380984,0.4324050282485395,25.539635562605415,2.230610662506115,46.586194975211534,C,1
3662,Mwanza,mixed,21,5,1,21,1.510599357000313,1.0632735325929805,0.910147725899157,0.5993486863046777,113.07869905640572,1.5100886748089892,55.59267965910145,A,1
3663,Dar,business,6,6,1,14,8.505656526738361,1.0178458632848073,0.5479495003123706,0.9351884144723268,114.96834273044537,-1.2789689235041042,89.89379958828187,B,0
3664,Mwanza,market,23,1,0,16,19.02595082706567,1.0517364577840502,0.3923369949065972,0.7778197113217906,113.11033093352596,0.11655764347360421,70.69409940594883,A,0
3665,Mwanza,mixed,0,2,0,31,0.0,0.9254384442235127,0.8682690421774619,0.5435038546626414,51.24313446683807,0.8896776400867716,87.32352068171213,D,0
3666,Mwanza,market,16,6,1,31,9.95503229685406,0.9110010242961202,0.9455655353370036,0.9875475721606113,40.50512918202598,-0.5237807680597606,80.80652829860291,D,1
3667,Dodoma,residential,9,6,1,27,0.0,0.9841686720438243,0.3893835054862358,0.3618080187666867,78.96167698514478,-1.0810681984544064,83.76118333340594,A,0
3668,Arusha,residential,3,6,1,24,15.415882839775197,1.1349063922972131,0.5552760561916041,0.3706607229018549,66.10333638440105,-1.2636883809888364,64.90233084808439,A,0
3669,Dodoma,residential,22,4,0,22,12.662801422263266,0.9409364467861505,0.34388297494827574,0.40806262053625153,108.6803522890165,-0.6588260305577099,76.44912849809123,A,0
3670,Mwanza,residential,6,4,0,13,4.7005327725590575,1.0957637681946366,0.44317442452246864,0.31567797633550515,82.40111956523768,0.13902383567645726,70.06239989244042,D,1
3671,Arusha,residential,8,2,0,10,0.0,0.8794617920697938,0.8680390972243073,0.5860694037561096,81.05327407141296,0.33254680995681196,90.33279216189536,D,1
3672,Arusha,residential,9,0,0,7,16.31486172355864,1.082435866315557,0.686341117191825,0.8233332960354525,82.45282596739403,1.2268188948777903,38.72409635637706,D,0
3673,Dar,market,4,1,0,16,22.768781623874432,0.7900035640267448,0.6874139042275309,0.9151233859610997,95.71323082983231,1.1050294553501627,97.68855899970605,B,0
3674,Mbeya,market,18,0,0,2,7.359437146162874,0.9483485485671898,0.5669570405587254,0.6371197080307487,36.98200655948201,-0.8328581803574311,10.799055471217322,B,1
3675,Arusha,market,11,3,0,5,0.0,0.9494502301739789,0.489920088896675,0.6920478658864795,61.792496198995075,0.8012400360243159,5.320420185769947,A,0
3676,Mbeya,mixed,8,6,1,30,13.284981583885815,1.0062263929120754,0.9219245844150652,0.6934690881024611,56.17138434299733,1.6607331589085825,48.166582341278655,A,1
3677,Dar,residential,10,3,0,14,14.35902066897821,1.0311609441820029,0.3424643057543597,0.9727361549305742,89.3068502268409,0.8814459322746594,96.91344316764007,B,1
3678,Mwanza,market,19,1,0,15,13.610332336261063,0.9025197216420615,0.31550042561625125,0.313082748852765,99.19828322249003,-0.1401846151223671,87.36523542992757,A,1
3679,Mwanza,business,6,1,0,30,16.337908065032742,1.059912913182533,0.643679908340671,0.3504986423281471,104.06953312901732,2.129712076276475,13.191466931715656,A,1
3680,Mbeya,mixed,10,1,0,15,23.634596126085047,1.2399817499786772,0.7992848438338733,0.915447889533211,81.7004555661257,0.21540310933394566,12.829349247080513,B,0
3681,Arusha,mixed,10,3,0,10,7.68748126473891,0.9763937882757754,0.45622019218646814,0.45672310868400057,65.85209698500522,-0.5485967920593924,99.5500629338827,D,1
3682,Dar,mixed,20,4,0,27,5.315542302173267,1.0552590548244252,0.8881937589938973,0.7282355069631867,102.08557313740468,-0.8181060708378605,31.579689118781353,D,1
3683,Mbeya,market,12,1,0,5,13.918736487522086,0.9764667361275513,0.4766901006785177,0.7458688529102111,102.9368184618297,0.3139732739263047,1.0381573302546188,A,0
3684,Mbeya,mixed,10,4,0,30,10.217292857112954,0.9325495357866326,0.3295086542456674,0.5912117207406711,21.781784447029544,-0.8883140417628659,11.415590398868325,A,1
3685,Mwanza,residential,12,2,0,11,7.965241820375134,0.973462641887116,0.4367595141594308,0.7490453111165205,51.56466127432189,0.22599588296559936,83.6002708279732,B,0
3686,Mbeya,business,16,0,0,18,10.684789394222594,0.9311998442749606,0.9720530572660304,0.45433154965675215,53.07919697162005,-0.42428761348051314,38.909399774474316,B,1
3687,Mbeya,business,17,5,1,21,8.973869476571766,1.0591193070055571,0.66950135173017,0.719400701409554,71.4405939850985,0.29791101554483873,24.171463768098423,D,0
3688,Dodoma,business,19,0,0,11,5.95679520059816,1.0643675859046586,0.7439255468847175,0.9695198701830627,77.47109799277081,0.627836672877244,96.87641793982468,B,1
3689,Dar,mixed,22,4,0,26,13.233329076402066,1.124054990721804,0.8375354271832951,0.6487765917900787,71.31723276722192,-0.05227172197796545,25.219872502861506,A,1
3690,Dodoma,market,8,5,1,30,8.292391454909898,0.9936766375420654,0.41786461919175016,0.9214773350344412,32.844454218474354,-0.004539201154375545,20.52070107187398,C,1
3691,Mbeya,mixed,12,5,1,16,0.0,0.9618375155683001,0.3952898723972524,0.795271339937906,49.232027964846424,-0.11125205176188828,76.30678613498885,D,0
3692,Mbeya,market,17,4,0,7,13.389219231505114,1.1280652713621384,0.5941268742581809,0.3879371621932067,44.87131748310877,-0.18440979954533593,0.5514605908759407,B,0
3693,Arusha,mixed,1,6,1,13,10.972272569170148,1.1289057387566555,0.32374149243068184,0.5987736129095402,57.759448368689206,-0.13723818851069425,30.047573232352065,A,0
3694,Mbeya,residential,19,2,0,24,7.889514892843636,1.0946285427094982,0.9639884671480043,0.7574562133852631,105.11355482209932,-0.004774616356308539,58.77972957793246,D,0
3695,Mbeya,residential,16,6,1,22,0.0,1.057369689875455,0.9288092624497357,0.7585209864099305,21.68270007109651,1.5112760597276709,59.311069361404066,A,0
3696,Mbeya,residential,23,4,0,15,9.678836979458453,1.133698457942624,0.42478793830691397,0.5003133381408962,119.40143940411994,0.9701007344345537,47.9696843075708,B,0
3697,Dar,business,5,2,0,19,7.970431747912425,1.003568669891753,0.476014845904824,0.5667042746186542,57.55392004527829,0.8181159100857118,29.612073046002585,D,0
3698,Dar,residential,17,4,0,24,5.912298196161083,1.038026196936427,0.49683791015610135,0.6919206540829399,61.346936225604004,-1.2184684035508937,51.84994281006485,B,0
3699,Dar,residential,10,1,0,16,14.879228679183672,1.1397324583229218,0.7860068086407213,0.8934336699452685,28.752094883823546,0.8209449392085337,50.26165965018025,D,1
3700,Mwanza,business,12,4,0,1,11.231101862207401,1.108636381582056,0.6882397184863018,0.5242312248294534,84.36201907607395,0.5731964276970627,26.67063213111388,D,0
3701,Arusha,residential,16,4,0,14,1.9507524783349464,1.1093190743502137,0.34387198117688283,0.8385599481381565,28.376703435990684,-0.38724419052928205,93.75736417434562,D,1
3702,Dodoma,mixed,4,2,0,30,17.387310314243962,1.01723722256307,0.6367753707075202,0.8413108461718795,110.922703847895,2.232914497387477,33.18832379203446,B,1
3703,Mwanza,market,3,2,0,25,8.5302573709576,0.930470266244863,0.8471371102457825,0.5340280482882865,86.60982757916968,-0.21735853027047586,79.59384168280181,B,1
3704,Mbeya,market,21,0,0,18,1.063984727105625,0.8103106405502941,0.9721778075998122,0.6958481136449669,84.08462328964416,1.9653971848327059,24.53277973346053,C,0
3705,Mbeya,mixed,7,4,0,6,20.888599805891864,0.9868880526546445,0.9447138990785051,0.6721140197143671,63.230211762404494,-1.195430684479807,12.446579488110398,A,1
3706,Mbeya,mixed,12,4,0,25,16.516716701222457,0.98245689457904,0.4064224312342265,0.4196709299814424,71.69144094510725,0.6915350542087018,69.34748919095439,A,0
3707,Mbeya,mixed,18,3,0,12,8.581880502948092,1.1033535279576412,0.8494009916111811,0.49138440615275114,98.8047836405585,1.8534307160738555,60.20661771356385,B,0
3708,Mbeya,business,19,0,0,31,7.11517479854386,1.1016311560548089,0.9587704834585404,0.8637103560615602,105.11413192409033,0.38516486527590105,56.321395663714235,B,1
3709,Mbeya,business,23,3,0,17,3.9897145366141027,0.9863131492327334,0.43569263640251255,0.8029892355163042,114.8021837908192,-0.4253769683147531,65.47843671275638,B,0
3710,Dar,residential,17,1,0,9,4.363231941384119,0.9550583035514975,0.37569412943023217,0.9021710455067082,31.973678474943593,-0.8245093696069166,83.46769797527801,B,1
3711,Mwanza,residential,10,1,0,25,18.555401267209582,0.981483282900796,0.48988818969163916,0.32811441221464394,22.90861297892333,-1.872660161766233,32.549632424896835,A,0
3712,Mbeya,residential,11,6,1,29,6.058986559228501,1.0447936785797245,0.7649924002031507,0.36887901458521466,32.651273284467365,0.6015835859749142,69.07862873840665,D,1
3713,Arusha,business,7,1,0,2,12.572228923967817,1.0606705273600139,0.46575473528539446,0.7318726465112131,21.86681755683035,2.332353968427894,82.07450783929346,B,1
3714,Arusha,residential,11,0,0,22,6.150526410870155,1.0834697470603685,0.44600093260448725,0.5338275541711183,63.12249712911318,0.7973112657151469,92.92909816128937,D,0
3715,Dar,market,0,2,0,24,2.4676313775889165,0.9225285297387132,0.7178338902999469,0.8773715252345795,38.103181181671935,0.46009513316183404,20.178154767243573,A,1
3716,Dodoma,mixed,4,2,0,10,16.63066734346973,0.9068082999983546,0.31845797333995374,0.848382094277849,95.06104917393694,-0.3722182853987482,35.46679326966209,D,1
3717,Dodoma,business,10,0,0,16,4.515144686763146,0.9424314885598171,0.30154276624857906,0.503786550728918,37.133795658308,-1.3296856991536807,15.819233639086793,D,0
3718,Mbeya,residential,18,2,0,25,10.965448291663414,0.985183885931821,0.9618143656859004,0.3219451291327299,111.03971226882759,-0.22920892492544667,77.17489419531948,A,1
3719,Dar,mixed,11,6,1,17,8.679873514930124,1.0401130525646116,0.9377101070685676,0.881765994923047,93.74495689244547,-0.3426646219302742,50.53731380758598,B,1
3720,Mbeya,residential,21,4,0,30,20.968949697328224,0.8883800208459243,0.7438488739906399,0.6920401428435209,47.96156276648376,-0.788793371116889,21.300358187621736,D,1
3721,Arusha,business,7,2,0,14,19.930861960517795,0.8788385545361683,0.5961006085088952,0.8215205032158557,107.32573090743556,-1.1247201361325316,11.8747402099594,D,1
3722,Arusha,residential,11,6,1,18,11.225714549097633,1.0578141523590758,0.7996454184186548,0.36067532950304215,91.83056212492592,-0.8055712587634938,43.141672620806645,D,1
3723,Mwanza,business,19,3,0,5,23.32974724965449,0.9751101105900692,0.8836775615509709,0.38032805438190376,29.175360213614645,-1.1179978873308987,74.51395624383233,D,1
3724,Dar,mixed,20,3,0,2,4.681552912160643,1.155979145596628,0.9774506811248174,0.7860916285824557,24.661576484567487,-1.1107891836563013,0.25203000752956894,D,1
3725,Mbeya,business,15,2,0,21,11.578282329588646,1.1100015071864584,0.9579278874078838,0.888472844093589,114.32418637389651,1.55112890262171,44.0808535979622,B,0
3726,Dar,mixed,19,6,1,20,13.530451802821947,0.9100851650434131,0.31745277426552065,0.4649394293998848,40.80716981913151,0.34234688122556756,31.988596817333814,D,0
